read_alias	original_read_name	run_accession	spot_id	read_number	split_fastq_record_number	source_fastq_header
SRR28984805.510073/1	78073499-a534-46bb-bf44-e9b0f3a89548	SRR28984805	510073	1	2371	@SRR28984805.510073/1 original_name=78073499-a534-46bb-bf44-e9b0f3a89548
SRR28984805.510341/1	ba86dfbd-5ea8-48e4-a028-662dcc33efd7	SRR28984805	510341	1	2372	@SRR28984805.510341/1 original_name=ba86dfbd-5ea8-48e4-a028-662dcc33efd7
SRR28984805.510379/1	e3f2d9e9-1bf1-4b71-8374-a928bd254e9c	SRR28984805	510379	1	2373	@SRR28984805.510379/1 original_name=e3f2d9e9-1bf1-4b71-8374-a928bd254e9c
SRR28984805.510464/1	e91db2c4-a8ad-4435-a68b-8daa5a912c70	SRR28984805	510464	1	2374	@SRR28984805.510464/1 original_name=e91db2c4-a8ad-4435-a68b-8daa5a912c70
SRR28984805.510702/1	a0d0115c-e922-4fa4-b52e-4220367a3a0a	SRR28984805	510702	1	2375	@SRR28984805.510702/1 original_name=a0d0115c-e922-4fa4-b52e-4220367a3a0a
SRR28984805.510850/1	9ce22699-b554-4513-a948-d196c60afcb0	SRR28984805	510850	1	2376	@SRR28984805.510850/1 original_name=9ce22699-b554-4513-a948-d196c60afcb0
SRR28984805.510867/1	df009663-8eb9-405c-adfc-3b938bb29dbb	SRR28984805	510867	1	2377	@SRR28984805.510867/1 original_name=df009663-8eb9-405c-adfc-3b938bb29dbb
SRR28984805.511080/1	1c7c0b9f-63c8-4e70-8906-f0ec265b2166	SRR28984805	511080	1	2378	@SRR28984805.511080/1 original_name=1c7c0b9f-63c8-4e70-8906-f0ec265b2166
SRR28984805.511462/1	5956e3e5-73c7-4f78-ba32-9880f8526b18	SRR28984805	511462	1	2379	@SRR28984805.511462/1 original_name=5956e3e5-73c7-4f78-ba32-9880f8526b18
SRR28984805.512070/1	3faa930a-4182-4d60-9a97-7c613c142ce7	SRR28984805	512070	1	2380	@SRR28984805.512070/1 original_name=3faa930a-4182-4d60-9a97-7c613c142ce7
SRR28984805.512094/1	e5095aea-a1f4-4b33-b3d5-d8aeec9ac6c3	SRR28984805	512094	1	2381	@SRR28984805.512094/1 original_name=e5095aea-a1f4-4b33-b3d5-d8aeec9ac6c3
SRR28984805.512101/1	b3bbb1dc-2345-46dc-ac3a-0bb7b65c6bda	SRR28984805	512101	1	2382	@SRR28984805.512101/1 original_name=b3bbb1dc-2345-46dc-ac3a-0bb7b65c6bda
SRR28984805.512561/1	aa966cbf-0193-4acc-b486-f010c55bb1a5	SRR28984805	512561	1	2383	@SRR28984805.512561/1 original_name=aa966cbf-0193-4acc-b486-f010c55bb1a5
SRR28984805.512599/1	ec0a7dd9-8b69-4a9d-9a55-66e50749a333	SRR28984805	512599	1	2384	@SRR28984805.512599/1 original_name=ec0a7dd9-8b69-4a9d-9a55-66e50749a333
SRR28984805.512641/1	c5c99827-8fd2-434a-bf91-969f8d5732bc	SRR28984805	512641	1	2385	@SRR28984805.512641/1 original_name=c5c99827-8fd2-434a-bf91-969f8d5732bc
SRR28984805.512651/1	2a53fbbd-9cab-4e5c-8172-cd6a719d7b10	SRR28984805	512651	1	2386	@SRR28984805.512651/1 original_name=2a53fbbd-9cab-4e5c-8172-cd6a719d7b10
SRR28984805.512739/1	750b2945-3ad6-458b-85ef-16526a899d7f	SRR28984805	512739	1	2387	@SRR28984805.512739/1 original_name=750b2945-3ad6-458b-85ef-16526a899d7f
SRR28984805.512853/1	f5a6ac29-f768-478c-aed1-231cc073ad1e	SRR28984805	512853	1	2388	@SRR28984805.512853/1 original_name=f5a6ac29-f768-478c-aed1-231cc073ad1e
SRR28984805.513020/1	dd73c0db-1412-43c6-85d6-7e1a128bdcaa	SRR28984805	513020	1	2389	@SRR28984805.513020/1 original_name=dd73c0db-1412-43c6-85d6-7e1a128bdcaa
SRR28984805.513243/1	7f2c55f9-7d3c-48ee-b726-9cee3e82ef03	SRR28984805	513243	1	2390	@SRR28984805.513243/1 original_name=7f2c55f9-7d3c-48ee-b726-9cee3e82ef03
SRR28984805.513410/1	57214f23-f23a-4bd2-bf7e-4f00e86e2c4d	SRR28984805	513410	1	2391	@SRR28984805.513410/1 original_name=57214f23-f23a-4bd2-bf7e-4f00e86e2c4d
SRR28984805.513737/1	9556d24a-4042-4c9d-a15c-51a842a0f98d	SRR28984805	513737	1	2392	@SRR28984805.513737/1 original_name=9556d24a-4042-4c9d-a15c-51a842a0f98d
SRR28984805.513948/1	336c7314-6187-4d6b-a836-54903c5ecdcb	SRR28984805	513948	1	2393	@SRR28984805.513948/1 original_name=336c7314-6187-4d6b-a836-54903c5ecdcb
SRR28984805.513960/1	6dbd5808-fb97-4221-b106-2cac2d22a603	SRR28984805	513960	1	2394	@SRR28984805.513960/1 original_name=6dbd5808-fb97-4221-b106-2cac2d22a603
SRR28984805.514440/1	0c6f4e88-0909-4910-9247-aa8910f5c337	SRR28984805	514440	1	2395	@SRR28984805.514440/1 original_name=0c6f4e88-0909-4910-9247-aa8910f5c337
SRR28984805.514716/1	c3c17651-7c82-4d84-8bdb-b18fab57a87b	SRR28984805	514716	1	2396	@SRR28984805.514716/1 original_name=c3c17651-7c82-4d84-8bdb-b18fab57a87b
SRR28984805.514769/1	73688d3b-53dc-460a-bcfc-d9d73a647d88	SRR28984805	514769	1	2397	@SRR28984805.514769/1 original_name=73688d3b-53dc-460a-bcfc-d9d73a647d88
SRR28984805.515174/1	b5f89fa7-4b78-4d03-a176-ac231ad1dbd1	SRR28984805	515174	1	2398	@SRR28984805.515174/1 original_name=b5f89fa7-4b78-4d03-a176-ac231ad1dbd1
SRR28984805.515546/1	b5ddd6cf-4c27-4fa3-ad47-752a7304a9cb	SRR28984805	515546	1	2399	@SRR28984805.515546/1 original_name=b5ddd6cf-4c27-4fa3-ad47-752a7304a9cb
SRR28984805.515966/1	986f7154-6664-417f-95b9-7e86df11b07d	SRR28984805	515966	1	2400	@SRR28984805.515966/1 original_name=986f7154-6664-417f-95b9-7e86df11b07d
SRR28984805.516373/1	e8a8a436-8ac1-41fb-a3c2-c6e4624f5719	SRR28984805	516373	1	2401	@SRR28984805.516373/1 original_name=e8a8a436-8ac1-41fb-a3c2-c6e4624f5719
SRR28984805.517152/1	7afd1d2c-1301-4d83-8082-c406f068034d	SRR28984805	517152	1	2402	@SRR28984805.517152/1 original_name=7afd1d2c-1301-4d83-8082-c406f068034d
SRR28984805.517161/1	9c8cd49d-ea23-4ef6-8eaa-d4419a7d186d	SRR28984805	517161	1	2403	@SRR28984805.517161/1 original_name=9c8cd49d-ea23-4ef6-8eaa-d4419a7d186d
SRR28984805.517342/1	a8f25d8c-674f-4c86-851f-16acc729fe40	SRR28984805	517342	1	2404	@SRR28984805.517342/1 original_name=a8f25d8c-674f-4c86-851f-16acc729fe40
SRR28984805.517907/1	da8dde34-1f4e-4d60-b102-f18bede7cbdb	SRR28984805	517907	1	2405	@SRR28984805.517907/1 original_name=da8dde34-1f4e-4d60-b102-f18bede7cbdb
SRR28984805.518041/1	4fd05dcf-54b5-44a1-a6df-dfc7b9713203	SRR28984805	518041	1	2406	@SRR28984805.518041/1 original_name=4fd05dcf-54b5-44a1-a6df-dfc7b9713203
SRR28984805.518070/1	94b4044b-51b2-4821-8bd3-03d21dd2fc68	SRR28984805	518070	1	2407	@SRR28984805.518070/1 original_name=94b4044b-51b2-4821-8bd3-03d21dd2fc68
SRR28984805.518158/1	76b6f8b5-6809-41e6-85be-ba94cec54271	SRR28984805	518158	1	2408	@SRR28984805.518158/1 original_name=76b6f8b5-6809-41e6-85be-ba94cec54271
SRR28984805.518170/1	071f7ea0-338e-40c3-b955-5e0919472ed2	SRR28984805	518170	1	2409	@SRR28984805.518170/1 original_name=071f7ea0-338e-40c3-b955-5e0919472ed2
SRR28984805.518306/1	b7d96008-594c-4aaa-9410-11fc3e37d7f8	SRR28984805	518306	1	2410	@SRR28984805.518306/1 original_name=b7d96008-594c-4aaa-9410-11fc3e37d7f8
SRR28984805.518411/1	fda60054-6b8f-4db3-bdfc-5562c71d4942	SRR28984805	518411	1	2411	@SRR28984805.518411/1 original_name=fda60054-6b8f-4db3-bdfc-5562c71d4942
SRR28984805.518485/1	9da9676a-aafe-4734-adba-0298778d9e5c	SRR28984805	518485	1	2412	@SRR28984805.518485/1 original_name=9da9676a-aafe-4734-adba-0298778d9e5c
SRR28984805.518491/1	0bac8851-9236-4ce3-b37b-23eaf22a6e37	SRR28984805	518491	1	2413	@SRR28984805.518491/1 original_name=0bac8851-9236-4ce3-b37b-23eaf22a6e37
SRR28984805.519615/1	57588875-6e63-4229-a647-72499d845484	SRR28984805	519615	1	2414	@SRR28984805.519615/1 original_name=57588875-6e63-4229-a647-72499d845484
SRR28984805.519826/1	357e265e-7f4e-4f26-8a71-d2d55328a678	SRR28984805	519826	1	2415	@SRR28984805.519826/1 original_name=357e265e-7f4e-4f26-8a71-d2d55328a678
SRR28984805.519839/1	a3ab7e2a-47e5-410f-ac01-738864c726a7	SRR28984805	519839	1	2416	@SRR28984805.519839/1 original_name=a3ab7e2a-47e5-410f-ac01-738864c726a7
SRR28984805.519947/1	c85447e2-5500-4dd5-9f93-affbd884ab87	SRR28984805	519947	1	2417	@SRR28984805.519947/1 original_name=c85447e2-5500-4dd5-9f93-affbd884ab87
SRR28984805.520772/1	c0902beb-dda2-4bbc-bf7a-d3be99eee258	SRR28984805	520772	1	2418	@SRR28984805.520772/1 original_name=c0902beb-dda2-4bbc-bf7a-d3be99eee258
SRR28984805.521198/1	77e54b9b-1f5b-4075-9b5d-1c480bc07309	SRR28984805	521198	1	2419	@SRR28984805.521198/1 original_name=77e54b9b-1f5b-4075-9b5d-1c480bc07309
SRR28984805.521414/1	e186d8ae-c0d6-45c4-b789-5be6e5ca4dd2	SRR28984805	521414	1	2420	@SRR28984805.521414/1 original_name=e186d8ae-c0d6-45c4-b789-5be6e5ca4dd2
SRR28984805.521518/1	0172a487-7eb2-427c-8f2a-ac17fe66eabe	SRR28984805	521518	1	2421	@SRR28984805.521518/1 original_name=0172a487-7eb2-427c-8f2a-ac17fe66eabe
SRR28984805.521537/1	60163e31-dab8-4c0d-9f85-2221599aff93	SRR28984805	521537	1	2422	@SRR28984805.521537/1 original_name=60163e31-dab8-4c0d-9f85-2221599aff93
SRR28984805.521644/1	4e7a9ed0-bc91-400a-81ec-0553de59ff84	SRR28984805	521644	1	2423	@SRR28984805.521644/1 original_name=4e7a9ed0-bc91-400a-81ec-0553de59ff84
SRR28984805.521742/1	3acd2e3c-54f4-4bf8-b314-73b3ba9e0389	SRR28984805	521742	1	2424	@SRR28984805.521742/1 original_name=3acd2e3c-54f4-4bf8-b314-73b3ba9e0389
SRR28984805.521818/1	aa2e8f4a-3535-4c70-b487-fcb6972a2bdd	SRR28984805	521818	1	2425	@SRR28984805.521818/1 original_name=aa2e8f4a-3535-4c70-b487-fcb6972a2bdd
SRR28984805.521866/1	ff56d47b-a338-4060-a65d-94f8b17c85eb	SRR28984805	521866	1	2426	@SRR28984805.521866/1 original_name=ff56d47b-a338-4060-a65d-94f8b17c85eb
SRR28984805.522708/1	b4068e57-131b-4b58-84aa-163ff0ecdb0c	SRR28984805	522708	1	2427	@SRR28984805.522708/1 original_name=b4068e57-131b-4b58-84aa-163ff0ecdb0c
SRR28984805.523324/1	0735419e-cfb8-431b-ba2d-1e4b281b60e4	SRR28984805	523324	1	2428	@SRR28984805.523324/1 original_name=0735419e-cfb8-431b-ba2d-1e4b281b60e4
SRR28984805.523592/1	8a75a572-8b86-4dea-b65f-8411b6696278	SRR28984805	523592	1	2429	@SRR28984805.523592/1 original_name=8a75a572-8b86-4dea-b65f-8411b6696278
SRR28984805.523751/1	50abd5b4-f7cd-41bc-879a-dddf991a28f9	SRR28984805	523751	1	2430	@SRR28984805.523751/1 original_name=50abd5b4-f7cd-41bc-879a-dddf991a28f9
SRR28984805.523785/1	44e4a715-f2cc-4f80-b14c-a5d94d3e24a5	SRR28984805	523785	1	2431	@SRR28984805.523785/1 original_name=44e4a715-f2cc-4f80-b14c-a5d94d3e24a5
SRR28984805.523817/1	665cc160-fe9f-4c8b-b86c-39f53d99dcf4	SRR28984805	523817	1	2432	@SRR28984805.523817/1 original_name=665cc160-fe9f-4c8b-b86c-39f53d99dcf4
SRR28984805.524080/1	bf968f92-2985-4cf3-af6e-0379ae3ce385	SRR28984805	524080	1	2433	@SRR28984805.524080/1 original_name=bf968f92-2985-4cf3-af6e-0379ae3ce385
SRR28984805.524295/1	f3e76d8f-1ab3-48c4-a512-2a0dc119d2a4	SRR28984805	524295	1	2434	@SRR28984805.524295/1 original_name=f3e76d8f-1ab3-48c4-a512-2a0dc119d2a4
SRR28984805.524302/1	c149264e-2602-4815-ac2b-0a5a260b4e4f	SRR28984805	524302	1	2435	@SRR28984805.524302/1 original_name=c149264e-2602-4815-ac2b-0a5a260b4e4f
SRR28984805.524544/1	beb3cdca-5d2b-4d24-b8e4-698d4576f4bb	SRR28984805	524544	1	2436	@SRR28984805.524544/1 original_name=beb3cdca-5d2b-4d24-b8e4-698d4576f4bb
SRR28984805.524751/1	5a950ef0-9e43-4ccd-83ed-b40094df4456	SRR28984805	524751	1	2437	@SRR28984805.524751/1 original_name=5a950ef0-9e43-4ccd-83ed-b40094df4456
SRR28984805.524797/1	3ed0abca-cfa6-47e0-9b79-38da89a9e259	SRR28984805	524797	1	2438	@SRR28984805.524797/1 original_name=3ed0abca-cfa6-47e0-9b79-38da89a9e259
SRR28984805.525070/1	50da876f-20e1-4a1e-b5fd-3053e77fbb1f	SRR28984805	525070	1	2439	@SRR28984805.525070/1 original_name=50da876f-20e1-4a1e-b5fd-3053e77fbb1f
SRR28984805.525198/1	40c2ae58-7058-4fde-9ecf-732073cdd02f	SRR28984805	525198	1	2440	@SRR28984805.525198/1 original_name=40c2ae58-7058-4fde-9ecf-732073cdd02f
SRR28984805.525289/1	d708f671-1de0-450f-9cbc-9a6c24b95925	SRR28984805	525289	1	2441	@SRR28984805.525289/1 original_name=d708f671-1de0-450f-9cbc-9a6c24b95925
SRR28984805.525290/1	6f3457f6-1d14-47e5-9883-8b12b63c28d2	SRR28984805	525290	1	2442	@SRR28984805.525290/1 original_name=6f3457f6-1d14-47e5-9883-8b12b63c28d2
SRR28984805.525399/1	f222e21f-2afa-46f6-aebe-422d4a8a9ffd	SRR28984805	525399	1	2443	@SRR28984805.525399/1 original_name=f222e21f-2afa-46f6-aebe-422d4a8a9ffd
SRR28984805.525441/1	64aa26fd-ce93-47d5-b62d-da42f369646d	SRR28984805	525441	1	2444	@SRR28984805.525441/1 original_name=64aa26fd-ce93-47d5-b62d-da42f369646d
SRR28984805.525590/1	1d98eb87-5406-4819-8d1c-6cfd41368687	SRR28984805	525590	1	2445	@SRR28984805.525590/1 original_name=1d98eb87-5406-4819-8d1c-6cfd41368687
SRR28984805.526025/1	02b564be-dc24-49d0-aca5-f48568f1413c	SRR28984805	526025	1	2446	@SRR28984805.526025/1 original_name=02b564be-dc24-49d0-aca5-f48568f1413c
SRR28984805.526247/1	32f5a52b-3b78-4b03-9a39-4c69a0397b58	SRR28984805	526247	1	2447	@SRR28984805.526247/1 original_name=32f5a52b-3b78-4b03-9a39-4c69a0397b58
SRR28984805.526320/1	494536f6-cb5f-4305-b108-1ff82b0d18ef	SRR28984805	526320	1	2448	@SRR28984805.526320/1 original_name=494536f6-cb5f-4305-b108-1ff82b0d18ef
SRR28984805.526392/1	4572d122-b417-404e-8ac8-04f582384a2d	SRR28984805	526392	1	2449	@SRR28984805.526392/1 original_name=4572d122-b417-404e-8ac8-04f582384a2d
SRR28984805.526588/1	7f57257b-f8cb-41b9-808c-2492075c105d	SRR28984805	526588	1	2450	@SRR28984805.526588/1 original_name=7f57257b-f8cb-41b9-808c-2492075c105d
SRR28984805.527086/1	12537030-1b49-4430-b032-72bd1b15a71d	SRR28984805	527086	1	2451	@SRR28984805.527086/1 original_name=12537030-1b49-4430-b032-72bd1b15a71d
SRR28984805.527310/1	4b02f59a-92b3-4593-bac8-da472cd66be9	SRR28984805	527310	1	2452	@SRR28984805.527310/1 original_name=4b02f59a-92b3-4593-bac8-da472cd66be9
SRR28984805.527363/1	890f887c-b7d2-4483-a66d-9eccc8b460ba	SRR28984805	527363	1	2453	@SRR28984805.527363/1 original_name=890f887c-b7d2-4483-a66d-9eccc8b460ba
SRR28984805.527390/1	e890e889-a308-476a-8666-4f608932c944	SRR28984805	527390	1	2454	@SRR28984805.527390/1 original_name=e890e889-a308-476a-8666-4f608932c944
SRR28984805.527419/1	7b464455-5976-4b22-ac78-9701ea5f7df0	SRR28984805	527419	1	2455	@SRR28984805.527419/1 original_name=7b464455-5976-4b22-ac78-9701ea5f7df0
SRR28984805.527905/1	88fc39d1-9f63-46b0-9787-ce580599915c	SRR28984805	527905	1	2456	@SRR28984805.527905/1 original_name=88fc39d1-9f63-46b0-9787-ce580599915c
SRR28984805.528103/1	f18674da-fc5f-4679-a297-3dd8a222243c	SRR28984805	528103	1	2457	@SRR28984805.528103/1 original_name=f18674da-fc5f-4679-a297-3dd8a222243c
SRR28984805.528200/1	08efcc8d-ef02-4342-bd72-68a35f73aec3	SRR28984805	528200	1	2458	@SRR28984805.528200/1 original_name=08efcc8d-ef02-4342-bd72-68a35f73aec3
SRR28984805.528888/1	d3bf7c83-d044-4972-a7b5-54ac4543a285	SRR28984805	528888	1	2459	@SRR28984805.528888/1 original_name=d3bf7c83-d044-4972-a7b5-54ac4543a285
SRR28984805.529132/1	6a2cd46b-33ff-4e3d-95bf-b69c8ed6935d	SRR28984805	529132	1	2460	@SRR28984805.529132/1 original_name=6a2cd46b-33ff-4e3d-95bf-b69c8ed6935d
SRR28984805.529359/1	7e60a9b7-31fd-4df3-9d1b-f628f6e1d624	SRR28984805	529359	1	2461	@SRR28984805.529359/1 original_name=7e60a9b7-31fd-4df3-9d1b-f628f6e1d624
SRR28984805.529716/1	9df6f379-f2d9-446e-9f2f-917257d9fe2b	SRR28984805	529716	1	2462	@SRR28984805.529716/1 original_name=9df6f379-f2d9-446e-9f2f-917257d9fe2b
SRR28984805.529934/1	585f88b1-962f-4b72-8bb3-8f2085c948f2	SRR28984805	529934	1	2463	@SRR28984805.529934/1 original_name=585f88b1-962f-4b72-8bb3-8f2085c948f2
SRR28984805.530029/1	79b2f546-bde4-4c4a-9fee-aec9fd77d108	SRR28984805	530029	1	2464	@SRR28984805.530029/1 original_name=79b2f546-bde4-4c4a-9fee-aec9fd77d108
SRR28984805.530844/1	3327775e-d586-491b-a074-09c10125dd06	SRR28984805	530844	1	2465	@SRR28984805.530844/1 original_name=3327775e-d586-491b-a074-09c10125dd06
SRR28984805.530980/1	bed05fc0-216c-40f4-97af-f51172c6373c	SRR28984805	530980	1	2466	@SRR28984805.530980/1 original_name=bed05fc0-216c-40f4-97af-f51172c6373c
SRR28984805.531502/1	5b78cb53-a929-4039-9a29-36769fb6764c	SRR28984805	531502	1	2467	@SRR28984805.531502/1 original_name=5b78cb53-a929-4039-9a29-36769fb6764c
SRR28984805.531835/1	687a069f-9f42-43e3-87f6-1eb4ce0ef4e4	SRR28984805	531835	1	2468	@SRR28984805.531835/1 original_name=687a069f-9f42-43e3-87f6-1eb4ce0ef4e4
SRR28984805.532012/1	f1691f4b-7de4-4dc8-abbb-912b7089cf4b	SRR28984805	532012	1	2469	@SRR28984805.532012/1 original_name=f1691f4b-7de4-4dc8-abbb-912b7089cf4b
SRR28984805.532169/1	adeb5853-1bd4-4c3c-b21d-f407b32edf6c	SRR28984805	532169	1	2470	@SRR28984805.532169/1 original_name=adeb5853-1bd4-4c3c-b21d-f407b32edf6c
SRR28984805.532285/1	7a7dc72a-a7ab-461a-b408-8ea9181bbab4	SRR28984805	532285	1	2471	@SRR28984805.532285/1 original_name=7a7dc72a-a7ab-461a-b408-8ea9181bbab4
SRR28984805.532313/1	5075bdb9-7eab-4049-ab3f-6982e41611e7	SRR28984805	532313	1	2472	@SRR28984805.532313/1 original_name=5075bdb9-7eab-4049-ab3f-6982e41611e7
SRR28984805.532477/1	74d13a56-3cfa-40be-8a39-4d263d7da468	SRR28984805	532477	1	2473	@SRR28984805.532477/1 original_name=74d13a56-3cfa-40be-8a39-4d263d7da468
SRR28984805.532769/1	d49e8bb5-bae3-46bd-8eee-5c74071aab3a	SRR28984805	532769	1	2474	@SRR28984805.532769/1 original_name=d49e8bb5-bae3-46bd-8eee-5c74071aab3a
SRR28984805.533026/1	b34a54d1-bb58-4cf1-a420-4116c25071c3	SRR28984805	533026	1	2475	@SRR28984805.533026/1 original_name=b34a54d1-bb58-4cf1-a420-4116c25071c3
SRR28984805.533035/1	c145f76a-297c-4ae6-b0b0-e9b2ff2bb69c	SRR28984805	533035	1	2476	@SRR28984805.533035/1 original_name=c145f76a-297c-4ae6-b0b0-e9b2ff2bb69c
SRR28984805.533147/1	fe457b15-55de-453a-975b-6bcc496b9578	SRR28984805	533147	1	2477	@SRR28984805.533147/1 original_name=fe457b15-55de-453a-975b-6bcc496b9578
SRR28984805.533157/1	c7035e1f-91ec-4f32-89f0-787f758929d3	SRR28984805	533157	1	2478	@SRR28984805.533157/1 original_name=c7035e1f-91ec-4f32-89f0-787f758929d3
SRR28984805.533503/1	89eae22c-6bef-42d9-99f7-ab56ec6391ac	SRR28984805	533503	1	2479	@SRR28984805.533503/1 original_name=89eae22c-6bef-42d9-99f7-ab56ec6391ac
SRR28984805.533600/1	7b8230a9-6019-450c-ac7d-fc6c813994d5	SRR28984805	533600	1	2480	@SRR28984805.533600/1 original_name=7b8230a9-6019-450c-ac7d-fc6c813994d5
SRR28984805.533683/1	6ed8ca2c-b6fc-49fb-b37c-220fd3a86e2d	SRR28984805	533683	1	2481	@SRR28984805.533683/1 original_name=6ed8ca2c-b6fc-49fb-b37c-220fd3a86e2d
SRR28984805.533746/1	0ebea162-bf22-4aee-a96c-4182d1d72966	SRR28984805	533746	1	2482	@SRR28984805.533746/1 original_name=0ebea162-bf22-4aee-a96c-4182d1d72966
SRR28984805.533876/1	ca0472d5-a171-4f0f-ace3-16c66239dd1d	SRR28984805	533876	1	2483	@SRR28984805.533876/1 original_name=ca0472d5-a171-4f0f-ace3-16c66239dd1d
SRR28984805.534193/1	1dd0c9fd-20b3-4e2c-afda-53832efc9d5d	SRR28984805	534193	1	2484	@SRR28984805.534193/1 original_name=1dd0c9fd-20b3-4e2c-afda-53832efc9d5d
SRR28984805.534372/1	189cfec3-37f2-4fb1-aecc-3e7eb5b470a2	SRR28984805	534372	1	2485	@SRR28984805.534372/1 original_name=189cfec3-37f2-4fb1-aecc-3e7eb5b470a2
SRR28984805.534385/1	c99f8d49-2459-44ed-add7-f56afe2c0e11	SRR28984805	534385	1	2486	@SRR28984805.534385/1 original_name=c99f8d49-2459-44ed-add7-f56afe2c0e11
SRR28984805.534727/1	47dfb9c6-95f1-49f8-afd2-28f870786fad	SRR28984805	534727	1	2487	@SRR28984805.534727/1 original_name=47dfb9c6-95f1-49f8-afd2-28f870786fad
SRR28984805.534930/1	4b863da2-362c-46cd-8616-42fad1e6e4f5	SRR28984805	534930	1	2488	@SRR28984805.534930/1 original_name=4b863da2-362c-46cd-8616-42fad1e6e4f5
SRR28984805.535471/1	286d304e-8a0f-4f7d-b648-dbe2ce8c1ace	SRR28984805	535471	1	2489	@SRR28984805.535471/1 original_name=286d304e-8a0f-4f7d-b648-dbe2ce8c1ace
SRR28984805.536760/1	8a0e1322-87d9-42de-b757-ec7ad9f6cec8	SRR28984805	536760	1	2490	@SRR28984805.536760/1 original_name=8a0e1322-87d9-42de-b757-ec7ad9f6cec8
SRR28984805.536945/1	1845deb1-2777-4355-95bb-45927ba32d79	SRR28984805	536945	1	2491	@SRR28984805.536945/1 original_name=1845deb1-2777-4355-95bb-45927ba32d79
SRR28984805.537174/1	011c8f99-1e87-4807-939e-c48f92907f57	SRR28984805	537174	1	2492	@SRR28984805.537174/1 original_name=011c8f99-1e87-4807-939e-c48f92907f57
SRR28984805.537719/1	eecaa6fe-0525-4d9b-b3f9-5edc4029d3ea	SRR28984805	537719	1	2493	@SRR28984805.537719/1 original_name=eecaa6fe-0525-4d9b-b3f9-5edc4029d3ea
SRR28984805.538015/1	5a6666ea-2b5a-43ae-93c0-6375ee2976b9	SRR28984805	538015	1	2494	@SRR28984805.538015/1 original_name=5a6666ea-2b5a-43ae-93c0-6375ee2976b9
SRR28984805.538147/1	063850d2-54a4-49bf-9b95-85b28cff7c00	SRR28984805	538147	1	2495	@SRR28984805.538147/1 original_name=063850d2-54a4-49bf-9b95-85b28cff7c00
SRR28984805.539379/1	0e4135b3-4fdf-470d-a9d3-e463c805044f	SRR28984805	539379	1	2496	@SRR28984805.539379/1 original_name=0e4135b3-4fdf-470d-a9d3-e463c805044f
SRR28984805.539846/1	79f1efd4-d25c-4de9-9e64-6ddb59dfd87a	SRR28984805	539846	1	2497	@SRR28984805.539846/1 original_name=79f1efd4-d25c-4de9-9e64-6ddb59dfd87a
SRR28984805.539858/1	70a3b0f1-61fa-4b30-82fe-fc5cc976d944	SRR28984805	539858	1	2498	@SRR28984805.539858/1 original_name=70a3b0f1-61fa-4b30-82fe-fc5cc976d944
SRR28984805.540010/1	1e561576-87c8-4c50-99d2-78c90f73b548	SRR28984805	540010	1	2499	@SRR28984805.540010/1 original_name=1e561576-87c8-4c50-99d2-78c90f73b548
SRR28984805.540090/1	41052f7e-4772-425a-902e-37359c6b7f25	SRR28984805	540090	1	2500	@SRR28984805.540090/1 original_name=41052f7e-4772-425a-902e-37359c6b7f25
SRR28984805.540166/1	7c47c4bc-7aa9-4ef0-bd50-4c2a1df56114	SRR28984805	540166	1	2501	@SRR28984805.540166/1 original_name=7c47c4bc-7aa9-4ef0-bd50-4c2a1df56114
SRR28984805.540722/1	377ffbbd-a5c7-40e7-95c9-5897cc6d1f02	SRR28984805	540722	1	2502	@SRR28984805.540722/1 original_name=377ffbbd-a5c7-40e7-95c9-5897cc6d1f02
SRR28984805.540763/1	e2716ae7-aea2-4210-8209-46503fc6a765	SRR28984805	540763	1	2503	@SRR28984805.540763/1 original_name=e2716ae7-aea2-4210-8209-46503fc6a765
SRR28984805.540808/1	0e5631c8-f84d-4561-b375-f07920b25143	SRR28984805	540808	1	2504	@SRR28984805.540808/1 original_name=0e5631c8-f84d-4561-b375-f07920b25143
SRR28984805.541141/1	340c3097-1b26-4adf-bdfc-07158618e830	SRR28984805	541141	1	2505	@SRR28984805.541141/1 original_name=340c3097-1b26-4adf-bdfc-07158618e830
SRR28984805.541335/1	46e17b9f-eed0-4836-a093-34590771b429	SRR28984805	541335	1	2506	@SRR28984805.541335/1 original_name=46e17b9f-eed0-4836-a093-34590771b429
SRR28984805.541901/1	80674df8-0593-4b50-8340-427684b3df08	SRR28984805	541901	1	2507	@SRR28984805.541901/1 original_name=80674df8-0593-4b50-8340-427684b3df08
SRR28984805.541988/1	def39d85-d3a3-4af4-a9de-fee4e4e724f6	SRR28984805	541988	1	2508	@SRR28984805.541988/1 original_name=def39d85-d3a3-4af4-a9de-fee4e4e724f6
SRR28984805.542330/1	92600102-fcf7-4302-94bc-d857ffa97af6	SRR28984805	542330	1	2509	@SRR28984805.542330/1 original_name=92600102-fcf7-4302-94bc-d857ffa97af6
SRR28984805.542532/1	69a37ffa-a46f-4a8c-9861-fb2702e9a9a2	SRR28984805	542532	1	2510	@SRR28984805.542532/1 original_name=69a37ffa-a46f-4a8c-9861-fb2702e9a9a2
SRR28984805.542915/1	73e15724-3a38-460c-b110-8aa1309d1d63	SRR28984805	542915	1	2511	@SRR28984805.542915/1 original_name=73e15724-3a38-460c-b110-8aa1309d1d63
