pair_id	log_read_support	sample_count	is_interchromosomal	log_genomic_distance	hic_feature
Tars:Wdr70	0.6931471805599453		0	14.995301831575244	0.9946128703684303
Tbc1d23:Sirt5	0.6931471805599453		1	0.0	0.43206071904170795
Tbc1d23:Xdh	1.0986122886681098		1	0.0	1.0896138678792533
Tbcb:Prkar1a	0.6931471805599453		1	0.0	1.1865915122817512
Tbk1:Erp27	0.6931471805599453		1	0.0	1.1298766383882228
Tbxas1:Bola3	0.6931471805599453		0	17.605696067007198	1.2367097839163859
Tbxas1:Bpgm	0.6931471805599453		0	15.290225739841112	0.6663615042563006
Tcirg1:Sart1	1.0986122886681098		0	14.201057952154047	
Tec:Clec4a1	0.6931471805599453		1	0.0	1.1740742575686776
Tep1:Slc4a2	0.6931471805599453		1	0.0	0.9337584478338425
Tgm2:1110038F14Rik	0.6931471805599453		1	0.0	1.4106280508539835
Thada:Tcf20	0.6931471805599453		1	0.0	1.0811790780175987
Thbs1:Slc24a3	0.6931471805599453		0	17.11327375259088	1.107925326740555
Tiam1:Hcls1	0.6931471805599453		0	17.782029816825762	0.8294815847459825
Tm9sf2:Mad1l1	0.6931471805599453		1	0.0	1.0745971853956708
Tmbim6:Rmc1	0.6931471805599453		1	0.0	1.1262964703528389
Tmcc3:Tnip3	0.6931471805599453		1	0.0	0.8821632952927606
Tmem134:Gpnmb	0.6931471805599453		1	0.0	
Tmem134:H2-Q4	0.6931471805599453		1	0.0	
Tmem181a:Bin2	0.6931471805599453		1	0.0	1.2090537355342157
Tmem38b:Uty	0.6931471805599453		1	0.0	
Tmem63a:Aim2	0.6931471805599453		0	15.827249110187248	0.6464894346773395
Tmem67:Chaserr	0.6931471805599453		1	0.0	0.5335597954692451
Tmx1:2700049A03Rik	0.6931471805599453		0	13.413253797599884	2.8618498730409168
Tnfaip3:Traf1	0.6931471805599453		1	0.0	1.5260732429843864
Tnfrsf1b:Dhrs3	1.3862943611198906		0	12.561138796054486	
Tnfrsf1b:Prxl2b	0.6931471805599453		0	16.11874763836833	
Tns3:Rab33b	0.6931471805599453		1	0.0	1.1139650944862296
Tomm70a:Ltn1	0.6931471805599453		0	17.223235654328917	0.6664130317093273
Tor1aip1:Fcgr3	0.6931471805599453		0	16.521326130810184	0.936584415920268
Tpd52l2:Cmtm7	0.6931471805599453		1	0.0	
Tpm3:Ubr5	0.6931471805599453		1	0.0	1.2810093291920879
Trappc10:Lyz2	0.6931471805599453		0	17.47991190273037	1.132610975931768
Trim25:Atox1	0.6931471805599453		0	17.32819379701625	0.7763631284571901
Trim25:Il27	0.6931471805599453		1	0.0	1.3744114141595827
Trim30c:Gm15133	0.6931471805599453		0	10.954798568086225	3.439711274984324
Trmt1:Ing1	0.6931471805599453		0	18.116865034819103	0.7781728844130914
Trrap:Bri3	0.6931471805599453		0	12.67912163296187	3.347771189685144
Tsg101:Ecpas	0.6931471805599453		1	0.0	1.5114756913671916
Tspan31:Nup88	0.6931471805599453		1	0.0	1.3614995506045644
Tspan5:Eif4e	0.6931471805599453		0	12.114505452004684	
Ttc7b:Wdr91	0.6931471805599453		1	0.0	1.3511389208750137
Tut7:Tmem251	0.6931471805599453		1	0.0	0.7816588697554677
Twf2:Tap1	0.6931471805599453		1	0.0	0.8213211100822699
Txlng:Sms	1.0986122886681098		0	15.480692117260647	0.3073182118442553
Txnrd1:Ntpcr	0.6931471805599453		1	0.0	0.37607353279652334
Tyrobp:B2m	1.0986122886681098		1	0.0	2.08453164524453
Ubap2:Dcaf12	0.6931471805599453		0	9.69010867127683	
Ube2g1:Skap2	0.6931471805599453		1	0.0	0.3802205730205155
Ube2j2:Mmp12	0.6931471805599453		1	0.0	
Ube4b:Oas1a	0.6931471805599453		1	0.0	2.716691165785195
Ubl3:Laptm4a	0.6931471805599453		1	0.0	0.9409748473972034
Ubqln1:Rcc2	0.6931471805599453		1	0.0	0.7948440243997063
Ubxn2b:Nsmaf	0.6931471805599453		0	12.069794627237545	
Ufsp2:Oas1g	0.6931471805599453		1	0.0	1.333846805667632
Uhrf1bp1l:1810058I24Rik	0.6931471805599453		1	0.0	0.8888516958460122
Utrn:Pex7	0.6931471805599453		0	15.759209406753454	0.16513336744094534
Uty:Csnk1g3	0.6931471805599453		1	0.0	
Uvrag:Gm47754	0.6931471805599453		1	0.0	1.9137247134515545
Vav3:Slc25a24	0.6931471805599453		0	12.056394449221223	
Vegfb:Ppp1ca	0.6931471805599453		0	14.814089965743698	
Vezt:Tmem19	0.6931471805599453		0	16.874400759450463	0.0038990429182029257
Vps13b:Cpq	0.6931471805599453		0	14.390217049161036	0.9416019817663019
Vps13d:Cmpk1	0.6931471805599453		0	17.21185468159896	1.2031367116821035
Vps41:Mgmt	0.6931471805599453		1	0.0	0.6738275165745912
Vps45:Ctsh	0.6931471805599453		1	0.0	1.431991881725177
Vps8:2510009E07Rik	0.6931471805599453		0	8.38160253710989	
Vrk2:Gm20717	0.6931471805599453		1	0.0	0.5481342105935852
Vsir:Dctn6	0.6931471805599453		1	0.0	1.8025561741530434
Vti1a:Trir	0.6931471805599453		1	0.0	0.5918441590541533
Vti1b:Lyz2	0.6931471805599453		1	0.0	1.233559772706238
Washc4:Riok2	0.6931471805599453		1	0.0	0.3567394048029916
Wasl:Chchd3	0.6931471805599453		0	15.907733073908778	1.2774264940160693
Wdfy2:Gpi1	0.6931471805599453		1	0.0	1.2089641244533462
Wdr41:Tbca	0.6931471805599453		0	11.801279811395213	2.718722155765564
Wdr91:Ier3ip1	0.6931471805599453		1	0.0	0.2885818165119546
Wdyhv1:Prdx1	0.6931471805599453		1	0.0	1.9676319561049171
Wipi2:Arpc1b	0.6931471805599453		0	14.688761420985497	0.43710893848724236
Wtap:Tcp1	0.6931471805599453		0	10.638975573585599	
Wwox:Maf	0.6931471805599453		0	12.707559801216785	2.3673103695411517
Wwox:Rasa4	0.6931471805599453		1	0.0	0.6458098078764546
Xpo6:Dusp12	0.6931471805599453		1	0.0	2.541006208922718
Yipf5:Airn	0.6931471805599453		1	0.0	0.6385904937171644
Ykt6:Map3k20	0.6931471805599453		1	0.0	1.5322514209029765
Ypel2:Capg	0.6931471805599453		1	0.0	1.9923067146712106
Zbtb17:Dhrs3	0.6931471805599453		0	15.0463658679963	-0.07834545191418703
Zc3h7a:Phf11b	0.6931471805599453		1	0.0	0.6818700102153541
Zc3h7a:Ppp4r1	0.6931471805599453		1	0.0	0.49717693500688703
Zcchc8:Sars	0.6931471805599453		1	0.0	3.3415699552717637
Zdhhc13:Mapk1ip1	0.6931471805599453		0	18.314879742405985	0.5349969207778961
Zeb2:Gtdc1	0.6931471805599453		0	10.932678306425732	2.0192524355444945
Zeb2:Tpst2	0.6931471805599453		1	0.0	1.0287166364529867
Zfp106:Ndrg3	0.6931471805599453		0	17.409390688952943	1.25147031897858
Zfp266:Ly6a	0.6931471805599453		1	0.0	0.7239486084410578
Zfp386:Gm20658	0.6931471805599453		0	10.581774870189049	
Zfp655:Atp5j2	0.6931471805599453		0	10.587947104698507	
Zfp704:Mrps28	0.6931471805599453		0	13.12855019949085	1.3111453994284847
Zfp944:Ccdc171	0.6931471805599453		1	0.0	0.8994518184850602
Zkscan17:Sp3os	0.6931471805599453		1	0.0	1.3791699426382191
Zmiz1:Pinx1	0.6931471805599453		0	17.464365798204668	1.4553822647501056
