timestamp,name,utilization_gpu_percent,memory_used_mib,power_draw_w
2026/09/19 22:48:27.349, NVIDIA A100-SXM4-80GB, 100, 21095, 84.55
2026/09/19 22:48:28.376, NVIDIA A100-SXM4-80GB, 100, 21095, 90.90
2026/09/19 22:48:29.403, NVIDIA A100-SXM4-80GB, 99, 21095, 109.88
2026/09/19 22:48:30.430, NVIDIA A100-SXM4-80GB, 100, 21095, 94.48
2026/09/19 22:48:31.457, NVIDIA A100-SXM4-80GB, 100, 21095, 83.90
2026/09/19 22:48:32.485, NVIDIA A100-SXM4-80GB, 100, 21095, 94.48
2026/09/19 22:48:33.514, NVIDIA A100-SXM4-80GB, 100, 21095, 95.73
2026/09/19 22:48:34.543, NVIDIA A100-SXM4-80GB, 100, 21095, 88.79
2026/09/19 22:48:35.569, NVIDIA A100-SXM4-80GB, 100, 21095, 103.53
2026/09/19 22:48:36.599, NVIDIA A100-SXM4-80GB, 99, 21095, 96.92
2026/09/19 22:48:37.627, NVIDIA A100-SXM4-80GB, 100, 21095, 84.23
2026/09/19 22:48:38.661, NVIDIA A100-SXM4-80GB, 100, 21095, 105.65
2026/09/19 22:48:39.689, NVIDIA A100-SXM4-80GB, 99, 21095, 85.15
2026/09/19 22:48:40.714, NVIDIA A100-SXM4-80GB, 100, 21095, 83.31
2026/09/19 22:48:41.744, NVIDIA A100-SXM4-80GB, 100, 21095, 84.83
2026/09/19 22:48:42.777, NVIDIA A100-SXM4-80GB, 100, 21095, 111.40
2026/09/19 22:48:43.803, NVIDIA A100-SXM4-80GB, 100, 21095, 98.11
2026/09/19 22:48:44.829, NVIDIA A100-SXM4-80GB, 100, 21095, 83.31
2026/09/19 22:48:45.855, NVIDIA A100-SXM4-80GB, 100, 21095, 83.31
2026/09/19 22:48:46.879, NVIDIA A100-SXM4-80GB, 100, 21095, 83.64
2026/09/19 22:48:47.906, NVIDIA A100-SXM4-80GB, 99, 21095, 116.23
2026/09/19 22:48:48.938, NVIDIA A100-SXM4-80GB, 100, 21095, 115.36
2026/09/19 22:48:49.964, NVIDIA A100-SXM4-80GB, 100, 21095, 83.31
2026/09/19 22:48:50.989, NVIDIA A100-SXM4-80GB, 100, 21095, 100.23
2026/09/19 22:48:52.017, NVIDIA A100-SXM4-80GB, 100, 21095, 83.31
2026/09/19 22:48:53.044, NVIDIA A100-SXM4-80GB, 100, 21095, 89.97
2026/09/19 22:48:54.071, NVIDIA A100-SXM4-80GB, 100, 21095, 117.75
2026/09/19 22:48:55.098, NVIDIA A100-SXM4-80GB, 100, 21095, 84.23
